Cruise_number,Cruise_ID_1,Cruise_ID_2,Leg,Day,Month,Year,Latitude,Longitude,Hydro_cast_no,Depth_target,Depth_real,O2_ml_L,q_O2_ml_L,O2_umol_kg,q_O2_umol_kg,NO3_UDO,q_NO3_UDO,PO4_UDO,q_PO4_UDO,SiO4_UDO,q_SiO4_UDO,NH4_USF,q_NH4_USF,NO2_USF,q_NO2_USF,NO3_NO2_USF,q_NO3_NO3_USF,PO4_USF,q_PO4_USF,SiO4_USF,q_SiO4_USF,pH,q_pH,Alkalinity_mol_kg,q_Alkalinity_mol_kg,Alkalinity_umol_kg,q_Alkalinity_umol_kg,TCO2,q_TCO2,fCO2,q_fCO2,pH_corrected,q_pH_corrected,TCO2_corrected,q_TCO2_corrected,fCO2_corrected,q_fCO2_corrected,Salinity_bottles,q_Salinity_bottles,Salinity_CTD,q_Salinity_CTD,Temperature,q_Temperature,Sigma_t,q_Sigma_t,TPP,q_TPP,PIP,q_PIP,POC_ug_kg,q_POC_ug_kg,PON_ug_kg,q_PON_ug_kg,POC_ug_L,q_POC_ug_L,PN_ug_L,q_PN_ug_L,C_N_particulate,q_C_N_particulate,DON,q_DON,DOP,q_DOP,DOC,q_DOC,TOC,q_TOC,PrimaryProductivity,q_PrimaryProductivity,Chlorophyll,q_Chlorophyll,Phaeopigments,q_Phaeopigments,Total_Prokaryotes,Bact_Biomass_mgC_m3,Bact_Biomass_uMC,Bio_cast_no,ISO_DateTime_start_hc_local,ISO_DateTime_end_hc_local,ISO_DateTime_start_bc_local,ISO_DateTime_end_bc_local,ISO_DateTime_start_hc_UTC,ISO_DateTime_end_hc_UTC,ISO_DateTime_start_bc_UTC,ISO_DateTime_end_bc_UTC
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,1,55,54.286,3.64553,0,158.841,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.98423,0,0.00241995,0,2419.95,0,2132.3,0,470.175,0,7.99558,0,2125.55,0,455.475,0,36.8253,0,36.8284,0,24.0541,0,25.0102,0,35.52,0,6.85,0,62.2468,0,6.96119,0,10.4323,0,60.7464,0,6.7934,0,nd,0,nd,0,nd,0,nd,0,0.509586,0,0.294125,0,0.605475,0,1.6148,5.2685,0.4390,4,2014-10-07T13:11:00,2014-10-07T13:40:00,2014-10-07T04:21:00,2014-10-07T04:44:00,2014-10-07T17:41:00,2014-10-07T18:10:00,2014-10-07T08:51:00,2014-10-07T09:14:00
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,1,75,74.572,3.45546,0,150.528,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.96118,0,0.00242913,0,2429.13,0,2154.1,0,489.856,0,7.97208,0,2147.76,0,475.218,0,36.8463,0,36.8424,0,23.3755,0,25.222,0,20.27,0,0,0,36.0885,0,6.16913,0,6.82482,0,35.2186,0,6.02043,0,nd,0,nd,0,52.2905,0,nd,0,0.0892264,0,0.147712,0,0.281548,0,0.8643,2.8198,0.2350,4,2014-10-07T13:11:00,2014-10-07T13:40:00,2014-10-07T04:21:00,2014-10-07T04:44:00,2014-10-07T17:41:00,2014-10-07T18:10:00,2014-10-07T08:51:00,2014-10-07T09:14:00
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,1,100,98.632,2.98097,0,129.828,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.92154,0,0.00244077,0,2440.77,0,2187.52,0,529.603,0,7.93302,0,2181.12,0,513.128,0,36.8107,0,36.8051,0,22.4558,0,25.4604,0,30.69,0,6.15,0,44.3469,0,7.14447,0,7.24169,0,43.2779,0,6.97226,0,nd,0,nd,0,nd,0,nd,0,0,0,0.0391625,0,0.131398,0,1.5579,5.0830,0.4236,4,2014-10-07T13:11:00,2014-10-07T13:40:00,2014-10-07T04:21:00,2014-10-07T04:44:00,2014-10-07T17:41:00,2014-10-07T18:10:00,2014-10-07T08:51:00,2014-10-07T09:14:00
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,1,130,129.454,2.4254,0,105.569,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.83625,0,0.00240509,0,2405.09,0,2199.7,0,593.484,0,7.8467,0,2194.5,0,576.944,0,36.6627,0,36.6597,0,19.8549,0,26.0669,0,11.83,0,0,0,38.1944,0,3.23367,0,13.7801,0,37.2738,0,3.15573,0,nd,0,nd,0,119.304,1,nd,0,nd,0,nd,0,nd,0,0.5686,1.9569,0.1631,nd,2014-10-07T13:11:00,2014-10-07T13:40:00,nd,nd,2014-10-07T17:41:00,2014-10-07T18:10:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,1,160,160.607,2.03073,0,88.375,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.74271,0,0.00240193,0,2401.93,0,2241.24,0,729.821,0,7.7502,0,2237.91,0,715.435,0,36.5338,0,36.5244,0,18.7775,0,26.244,0,18.81,0,0,0,26.7167,0,3.26697,0,9.54077,0,26.0727,0,3.18822,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,0.8188,2.8180,0.2348,nd,2014-10-07T13:11:00,2014-10-07T13:40:00,nd,nd,2014-10-07T17:41:00,2014-10-07T18:10:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,2,200,199.118,0.509425,0,22.1677,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.6308,0,0.00239956,0,2399.56,0,2286.24,0,954.783,0,7.64134,0,2282.05,0,928.785,0,36.4267,0,36.4267,0,18.1254,0,26.334,0,14.23,0,2.09,0,39.1565,0,3.70332,0,12.3356,0,38.2126,0,3.61405,0,nd,0,nd,0,59.2308,0,nd,0,nd,0,nd,0,nd,0,0.3184,1.0959,0.0913,nd,2014-10-07T06:49:00,2014-10-07T08:24:00,nd,nd,2014-10-07T11:19:00,2014-10-07T12:54:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,2,250,247.373,0.0933674,0,4.06275,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.60905,0,0.00242318,0,2423.18,0,2317.95,0,1010.01,0,7.61709,0,2314.79,0,988.989,0,36.382,0,36.3807,0,17.8477,0,26.3678,0,15.79,0,4.79,0,31.9148,0,3.30596,0,11.2627,0,31.1455,0,3.22627,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,0.7392,2.6345,0.2195,nd,2014-10-07T06:49:00,2014-10-07T08:24:00,nd,nd,2014-10-07T11:19:00,2014-10-07T12:54:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,2,290,289.957,0.0680938,0,2.96299,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.61464,0,0.00242923,0,2429.23,0,2321.7,0,995.197,0,7.62347,0,2318.21,0,972.454,0,36.3673,0,36.3685,0,17.7775,0,26.3759,0,102.97,0,65.09,0,37.2057,0,5.92577,0,7.32506,0,36.3089,0,5.78293,0,nd,0,nd,0,54.6056,0,58.1611,0,nd,0,nd,0,nd,0,0.9893,3.5262,0.2939,nd,2014-10-07T06:49:00,2014-10-07T08:24:00,nd,nd,2014-10-07T11:19:00,2014-10-07T12:54:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,2,300,298.236,0.0759599,0,3.30526,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.61919,0,0.00242419,0,2424.19,0,2315.01,0,980.876,0,7.62768,0,2311.64,0,959.298,0,36.3667,0,36.3662,0,17.7648,0,26.3772,0,127.54,0,108.15,0,53.2502,0,10.4949,0,5.91956,0,51.9666,0,10.2419,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,1.1997,4.2760,0.3563,nd,2014-10-07T06:49:00,2014-10-07T08:24:00,nd,nd,2014-10-07T11:19:00,2014-10-07T12:54:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,2,350,348.019,0,0,0,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.60935,0,0.00243579,0,2435.79,0,2330.25,0,1006.79,0,7.61811,0,2326.8,0,983.983,0,36.3257,0,36.3457,0,17.647,0,26.3905,0,27,0,5.39,0,47.0256,0,7.44417,0,7.36996,0,45.892,0,7.26473,0,nd,0,nd,0,69.905,0,52.751,0,nd,0,nd,0,nd,0,0.7164,2.5535,0.2128,nd,2014-10-07T06:49:00,2014-10-07T08:24:00,nd,nd,2014-10-07T11:19:00,2014-10-07T12:54:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,2,400,397.673,0,0,0,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.56505,0,0.00244105,0,2441.05,0,2352.57,0,1128.05,0,7.57215,0,2349.87,0,1107.36,0,36.3373,0,36.3266,0,17.539,0,26.4023,0,28,0,7.48,0,56.1013,0,11.1838,0,5.85233,0,54.749,0,10.9143,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,1.6489,5.8770,0.4898,nd,2014-10-07T06:49:00,2014-10-07T08:24:00,nd,nd,2014-10-07T11:19:00,2014-10-07T12:54:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,2,500,496.56,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.60007,0,0.00245808,0,2458.08,0,2355.8,0,1031.46,0,7.60879,0,2352.37,0,1008.2,0,36.3023,0,36.3001,0,17.4029,0,26.4152,0,23.49,0,2.76,0,42.8838,0,6.66172,0,7.51025,0,41.8501,0,6.50114,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,0.4549,2.1873,0.1823,nd,2014-10-07T06:49:00,2014-10-07T08:24:00,nd,nd,2014-10-07T11:19:00,2014-10-07T12:54:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,2,750,744.877,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.56654,0,0.00249611,0,2496.11,0,2406.15,0,1137.56,0,7.57493,0,2402.9,0,1112.92,0,36.265,0,36.2655,0,17.2637,0,26.4225,0,22.31,0,0,0,41.7139,0,6.06917,0,8.01859,0,40.7084,0,5.92288,0,nd,0,nd,0,51.4612,0,60.0774,0,nd,0,nd,0,nd,0,0.4037,1.9412,0.1618,nd,2014-10-07T06:49:00,2014-10-07T08:24:00,nd,nd,2014-10-07T11:19:00,2014-10-07T12:54:00,nd,nd
215,93HG_215,CAR-215,1,7,10,2014,10.504,-64.666,2,1310,1299.58,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.57067,0,0.00252918,0,2529.18,0,2436.98,0,1142.09,0,7.5788,0,2433.79,0,1118.13,0,36.249,0,36.2515,0,17.2981,0,26.4034,0,24.61,0,0,0,46.094,0,5.88091,0,9.14422,0,44.983,0,5.73916,0,nd,0,nd,0,69.1969,1,54.1824,0,nd,0,nd,0,nd,0,0.6084,2.9255,0.2438,nd,2014-10-07T06:49:00,2014-10-07T08:24:00,nd,nd,2014-10-07T11:19:00,2014-10-07T12:54:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,1,1.137,4.50232,0,196.387,0,nd,0,nd,0,nd,0,0.0407058,0,0,0,0,0,0,0,0.609408,0,8.05283,0,0.00241203,0,2412.03,0,2084.14,0,440.107,0,8.0662,0,2075.54,0,423.63,0,36.682,0,36.691,0,27.3283,0,23.8862,0,46.48,0,9.48,0,91.9581,0,10.1907,0,10.5277,0,89.7414,0,9.94505,0,nd,0,nd,0,87.9825,0,nd,0,1.91907,0,0.114238,0,0.107283,0,BM_master,BM_master,BM_master,4,2014-11-12T12:44:00,2014-11-12T13:15:00,2014-11-12T04:20:00,2014-11-12T04:44:00,2014-11-12T17:14:00,2014-11-12T17:45:00,2014-11-12T08:50:00,2014-11-12T09:14:00
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,7,7.422,4.44539,0,193.896,0,nd,0,nd,0,nd,0,0.190481,0,0,0,0.0791385,0,0.00711446,0,0.632258,0,8.05859,0,0.00241279,0,2412.79,0,2081.06,0,431.078,0,8.07238,0,2072.17,0,414.414,0,36.694,0,36.6986,0,27.2122,0,23.9295,0,70.68,0,12.65,0,90.4763,0,10.2001,0,10.3485,0,88.2954,0,9.95424,0,nd,0,nd,0,nd,0,nd,0,1.85506,0,0.1053,0,0.1001,0,BM_master,BM_master,BM_master,4,2014-11-12T12:44:00,2014-11-12T13:15:00,2014-11-12T04:20:00,2014-11-12T04:44:00,2014-11-12T17:14:00,2014-11-12T17:45:00,2014-11-12T08:50:00,2014-11-12T09:14:00
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,15,15.028,4.43753,0,193.539,0,nd,0,nd,0,nd,0,0.0721925,0,0,0,0.0514095,0,0.00479534,0,0.652817,0,8.06097,0,0.00241186,0,2411.86,0,2078.6,0,423.989,0,8.07366,0,2070.54,0,408.934,0,36.7087,0,36.6949,0,26.9767,0,24.0025,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,1.46854,0,0.101562,0,0.118398,0,BM_master,BM_master,BM_master,4,2014-11-12T12:44:00,2014-11-12T13:15:00,2014-11-12T04:20:00,2014-11-12T04:44:00,2014-11-12T17:14:00,2014-11-12T17:45:00,2014-11-12T08:50:00,2014-11-12T09:14:00
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,25,24.906,4.19735,0,182.947,0,nd,0,nd,0,nd,0,0.345078,0,0.0515978,0,0.175817,0,0.00680233,0,0.754157,0,8.04235,0,0.00242549,0,2425.49,0,2101.82,0,419.136,0,8.05567,0,2093.33,0,403.52,0,36.8273,0,36.8315,0,25.2229,0,24.6577,0,46.33,0,15.19,0,110.844,0,17.5968,0,7.34896,0,108.172,0,17.1726,0,nd,0,nd,0,nd,0,nd,0,3.30706,0,0.388375,0,0.578825,0,BM_master,BM_master,BM_master,4,2014-11-12T12:44:00,2014-11-12T13:15:00,2014-11-12T04:20:00,2014-11-12T04:44:00,2014-11-12T17:14:00,2014-11-12T17:45:00,2014-11-12T08:50:00,2014-11-12T09:14:00
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,35,35.368,3.83141,0,166.98,0,nd,0,nd,0,nd,0,0.407484,0,0.458701,0,2.42251,0,0.0582554,0,1.59121,0,8.00912,0,nd,0,nd,0,nd,0,nd,0,8.02283,0,nd,0,nd,0,36.8303,0,36.8658,0,24.9647,0,24.7629,0,32.73,0,9.8,0,61.0374,0,8.29072,0,8.58916,0,59.5661,0,8.09087,0,nd,0,nd,0,65.9647,0,nd,0,2.05585,0,0.35425,0,0.62335,0,BM_master,BM_master,BM_master,4,2014-11-12T12:44:00,2014-11-12T13:15:00,2014-11-12T04:20:00,2014-11-12T04:44:00,2014-11-12T17:14:00,2014-11-12T17:45:00,2014-11-12T08:50:00,2014-11-12T09:14:00
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,55,54.904,3.551,0,154.741,0,nd,0,nd,0,nd,0,0.186509,0,0.213536,0,3.51531,0,0.107929,0,1.40699,0,7.98057,0,0.00242608,0,2426.08,0,2139.72,0,486.03,0,7.99231,0,2132.69,0,470.311,0,36.8563,0,36.8647,0,24.5729,0,24.8814,0,nd,0,nd,0,67.0707,0,6.0008,0,13.0398,0,65.454,0,5.85616,0,nd,0,nd,0,nd,0,nd,0,0.484119,0,0.27625,0,0.75595,0,BM_master,BM_master,BM_master,4,2014-11-12T12:44:00,2014-11-12T13:15:00,2014-11-12T04:20:00,2014-11-12T04:44:00,2014-11-12T17:14:00,2014-11-12T17:45:00,2014-11-12T08:50:00,2014-11-12T09:14:00
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,75,73.97,3.53403,0,153.986,0,nd,0,nd,0,nd,0,0.3499,0,0.1344,0,3.80912,0,0.123177,0,1.51211,0,7.98554,0,0.0024178,0,2417.8,0,2129.09,0,471.849,0,7.9968,0,2122.35,0,457.194,0,36.8687,0,36.874,0,24.2689,0,24.9803,0,31.16,0,12.47,0,61.6733,0,2.54534,0,28.2682,0,60.1867,0,2.48398,0,nd,0,nd,0,70.5976,0,nd,0,0,0,0.0966875,0,0.256653,0,BM_master,BM_master,BM_master,4,2014-11-12T12:44:00,2014-11-12T13:15:00,2014-11-12T04:20:00,2014-11-12T04:44:00,2014-11-12T17:14:00,2014-11-12T17:45:00,2014-11-12T08:50:00,2014-11-12T09:14:00
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,100,99.501,3.15499,0,137.407,0,nd,0,nd,0,nd,0,0,0,0.0551266,0,6.53548,0,0.196537,0,2.24636,0,7.93372,0,0.00241508,0,2415.08,0,2156.36,0,509.215,0,7.94528,0,2149.86,0,493.197,0,36.854,0,36.8556,0,22.5984,0,25.4579,0,16,0,5.35,0,46.7436,0,2.66992,0,20.4254,0,45.6169,0,2.60556,0,nd,0,nd,0,nd,0,nd,0,0.0791609,0,0.0287625,0,0.161297,0,BM_master,BM_master,BM_master,4,2014-11-12T12:44:00,2014-11-12T13:15:00,2014-11-12T04:20:00,2014-11-12T04:44:00,2014-11-12T17:14:00,2014-11-12T17:45:00,2014-11-12T08:50:00,2014-11-12T09:14:00
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,130,129.822,2.8803,0,125.388,0,nd,0,nd,0,nd,0,0.238278,0,0.0343363,0,9.28262,0,0.322118,0,3.06824,0,7.89005,0,0.00240418,0,2404.18,0,2170.36,0,530.372,0,7.90155,0,2164.24,0,513.921,0,36.7593,0,36.7599,0,20.7251,0,25.9096,0,26.51,0,0,0,56.0995,0,3.05727,0,21.4078,0,54.7472,0,2.98357,0,nd,0,nd,0,52.8097,0,nd,0,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T12:44:00,2014-11-12T13:15:00,nd,nd,2014-11-12T17:14:00,2014-11-12T17:45:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,1,160,162.009,1.46989,0,63.9661,0,nd,0,nd,0,nd,0,0.243384,0,0.0207205,0,13.9983,0,0.987701,0,12.7505,0,7.74232,0,0.00239583,0,2395.83,0,2234.36,0,722.845,0,7.75181,0,2230.19,0,704.879,0,36.511,0,36.5008,0,18.5914,0,26.2734,0,46.91,0,9.87,0,56.1277,0,3.91297,0,16.7347,0,54.7748,0,3.81865,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T12:44:00,2014-11-12T13:15:00,nd,nd,2014-11-12T17:14:00,2014-11-12T17:45:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,2,200,199.168,0.319007,0,13.8814,0,nd,0,nd,0,nd,0,0.0894961,0,0.0117323,0,10.5828,0,1.85854,0,24.988,0,7.63869,0,0.00239531,0,2395.31,0,2276.72,0,930.371,0,7.64692,0,2273.4,0,910.477,0,36.416,0,36.422,0,18.0673,0,26.345,0,19.86,0,5.9,0,49.4446,0,6.87817,0,8.38674,0,48.2528,0,6.71237,0,nd,0,nd,0,39.9525,1,nd,0,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T07:17:00,2014-11-12T08:43:00,nd,nd,2014-11-12T11:47:00,2014-11-12T13:13:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,2,246,246.555,0.0311013,0,1.35332,0,nd,0,nd,0,nd,0,0.248632,0,0.0137998,0,0.15445,0,2.31726,0,36.6176,0,7.5821,0,0.00240619,0,2406.19,0,2308.83,0,1073.3,0,7.5893,0,2306.11,0,1053.38,0,36.3908,0,36.3817,0,17.8267,0,26.3738,0,102.63,0,72.06,0,61.2517,0,10.3432,0,6.90893,0,59.7753,0,10.0939,0,nd,0,nd,0,52.5586,0,103.374,1,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T07:17:00,2014-11-12T08:43:00,nd,nd,2014-11-12T11:47:00,2014-11-12T13:13:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,2,250,250.394,0.0614136,0,2.67231,0,nd,0,nd,0,nd,0,0.223386,0,0.0143129,0,0.117729,0,2.56789,0,39.6743,0,7.61342,0,0.00242953,0,2429.53,0,2319.21,0,998.599,0,7.62281,0,2315.45,0,974.298,0,36.3727,0,36.3809,0,17.8238,0,26.3739,0,115.83,0,84.39,0,71.7223,0,9.42651,0,8.87667,0,69.9935,0,9.19929,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T07:17:00,2014-11-12T08:43:00,nd,nd,2014-11-12T11:47:00,2014-11-12T13:13:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,2,300,301.374,0,0,0,0,nd,0,nd,0,nd,0,2.1757,0,0.0208345,0,0.159261,0,2.89607,0,42.6638,0,nd,0,0.00242914,0,2429.14,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,36.3637,0,17.7234,0,26.3855,0,27.21,0,9.7,0,50.0759,0,7.98776,0,7.31392,0,48.8688,0,7.79522,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T07:17:00,2014-11-12T08:43:00,nd,nd,2014-11-12T11:47:00,2014-11-12T13:13:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,2,350,350.005,0,0,0,0,nd,0,nd,0,nd,0,4.87151,0,0.000129247,0,0.210726,0,3.01043,0,48.5748,0,nd,0,0.0024276,0,2427.6,0,nd,0,nd,0,nd,0,nd,0,nd,0,36.396,1,36.3479,0,17.6334,0,26.3955,0,23.86,0,6.23,0,71.3896,0,10.0103,0,8.32021,0,69.6688,0,9.76902,0,nd,0,nd,0,60.5468,0,56.2526,0,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T07:17:00,2014-11-12T08:43:00,nd,nd,2014-11-12T11:47:00,2014-11-12T13:13:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,2,400,401.21,0,0,0,0,nd,0,nd,0,nd,0,9.52403,0,0.0439144,0,0.184731,0,2.75378,0,59.0017,0,nd,0,0.00244418,0,2444.18,0,nd,0,nd,0,nd,0,nd,0,nd,0,36.321,0,36.3273,0,17.518,0,26.408,0,27.47,0,0,0,46.2465,0,6.72371,0,8.02448,0,45.1317,0,6.56163,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T07:17:00,2014-11-12T08:43:00,nd,nd,2014-11-12T11:47:00,2014-11-12T13:13:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,2,500,500.345,nd,0,nd,0,nd,0,nd,0,nd,0,13.735,0,0.000347465,0,0.0851049,0,3.4622,0,70.6016,0,nd,0,0.00245638,0,2456.38,0,nd,0,nd,0,nd,0,nd,0,nd,0,36.297,0,36.3003,0,17.3789,0,26.4212,0,21.75,0,0,0,39.623,0,7.30798,0,6.32553,0,38.6679,0,7.13182,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T07:17:00,2014-11-12T08:43:00,nd,nd,2014-11-12T11:47:00,2014-11-12T13:13:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,2,750,750.723,nd,0,nd,0,nd,0,nd,0,nd,0,20.6395,0,0.00767613,0,0.0881851,0,3.48548,0,84.565,0,nd,0,0.00248965,0,2489.65,0,nd,0,nd,0,nd,0,nd,0,nd,0,36.2643,0,36.2678,0,17.2549,0,26.4264,0,23.05,0,0,0,49.0566,0,5.49237,0,10.4204,0,47.8741,0,5.35998,0,nd,0,nd,0,40.774,1,71.4364,1,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T07:17:00,2014-11-12T08:43:00,nd,nd,2014-11-12T11:47:00,2014-11-12T13:13:00,nd,nd
216,93HG_216,CAR-216,4,12,11,2014,10.502,-64.671,2,1310,1311.17,nd,0,nd,0,nd,0,nd,0,nd,0,26.2767,0,0.0078059,0,0.105421,0,3.89861,0,94.7967,0,nd,0,0.00252407,0,2524.07,0,nd,0,nd,0,nd,0,nd,0,nd,0,36.262,0,36.2562,0,17.3006,0,26.4064,0,25,0,0,0,50.512,0,4.70961,0,12.5129,0,49.2944,0,4.59609,0,nd,0,nd,0,54.6749,0,57.8995,0,nd,0,nd,0,nd,0,BM_master,BM_master,BM_master,nd,2014-11-12T07:17:00,2014-11-12T08:43:00,nd,nd,2014-11-12T11:47:00,2014-11-12T13:13:00,nd,nd
217,93HG_217,CAR-217,1,4,12,2014,10.507,-64.661,1,1,1.204,4.6477,0,202.638,0,nd,0,nd,0,nd,0,0.021237,0,0.00381829,0,0.00338882,0,0,0,2.42773,0,8.05205,0,0.00243396,0,2433.96,0,2102.93,0,426.518,0,8.05786,0,2099.34,0,419.576,0,36.8703,0,36.8515,0,26.2771,0,24.3437,0,62.27,0,22.11,0,133.874,0,9.34744,0,16.709,0,130.647,0,9.12213,0,nd,0,nd,0,59.5135,0,nd,0,1.23017,0,0.230425,0,0.243295,0,nd,nd,nd,4,2014-12-04T13:47:00,2014-12-04T14:16:00,2014-12-04T04:20:00,2014-12-04T04:45:00,2014-12-04T18:17:00,2014-12-04T18:46:00,2014-12-04T08:50:00,2014-12-04T09:15:00
217,93HG_217,CAR-217,1,4,12,2014,10.507,-64.661,1,7,7.122,4.67765,0,203.896,0,nd,0,nd,0,nd,0,0.133592,0,0.00367836,0,0.00412446,0,0.0126926,0,0.126137,0,8.06435,0,0.00242767,0,2427.67,0,2089.6,0,398.449,0,8.07114,0,2085.17,0,390.762,0,36.848,0,36.852,0,25.5089,0,24.5847,0,66.07,0,17.75,0,188.749,0,15.9819,0,13.7785,0,184.2,0,15.5967,0,nd,0,nd,0,nd,0,nd,0,0.949059,0,0.263087,0,0.259773,0,3.4400,11.2235,0.9353,4,2014-12-04T13:47:00,2014-12-04T14:16:00,2014-12-04T04:20:00,2014-12-04T04:45:00,2014-12-04T18:17:00,2014-12-04T18:46:00,2014-12-04T08:50:00,2014-12-04T09:15:00
